"indice_tiempo","partida","valor"
"2018-03-01","8443 - Maquinas y aparatos para imprimir, incluidas las maquinas para imprimir por chorro de tinta, excepto los de la partida n: 84.71; maquinas auxiliares para la impresion.","29217"
"2018-03-01","8445 - Maquinas para la preparacion de materia textil; maquinas para hilar, doblar o retorcer materia textil y demas maquinas y aparatos para la fabricacion de hilados textiles; maquinas para bobinar (incluidas las canilleras) o devanar materia textil y maquina","519"
"2018-03-01","8446 - Telares.","371"
"2018-03-01","8447 - Maquinas de tricotar, de coser por cadeneta, de entorchar, de fabricar tul, encaje, bordados, pasamaneria, trenzas, redes o de insertar mechones.","3359"
"2018-03-01","8448 - Maquinas y aparatos auxiliares para las maquinas de las partidas n: 84.44, 84.45, 84.46 u 84.47 (por ejemplo: maquinitas para lizos, mecanismos jacquard, paraurdimbres y paratramas, mecanismos de cambio de lanzadera); partes y accesorios identificables c","1493"
"2018-03-01","8449 - Maquinas y aparatos para la fabricacisn o acabado del fieltro o tela sin tejer, en pieza o con forma, incluidas las maquinas y aparatos para la fabricacisn de sombreros de fieltro; hormas de sombrererma.","87"
"2018-03-01","8450 - Maquinas para lavar ropa, incluso con dispositivo de secado.","8558"
"2018-03-01","8451 - Maquinas y aparatos (excepto las maquinas de la partida n: 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teqir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles","1158"
"2018-03-01","8452 - Maquinas de coser, excepto las de coser pliegos de la partida n: 84.40; muebles, basamentos y tapas o cubiertas especialmente concebidos para maquinas de coser; agujas para maquinas de coser.","2743"
"2018-03-01","8453 - Maquinas y aparatos para la preparacion, curtido o trabajo de cuero o piel o para la fabricacion o reparacion de calzado u otras manufacturas de cuero o piel, excepto las maquinas de coser.","1049"
"2018-03-01","8454 - Convertidores, cucharas de colada, lingoteras y maquinas de colar (moldear), para metalurgia, acerias o fundiciones.","590"
"2018-03-01","8455 - Laminadores para metal y sus cilindros.","1990"
"2018-03-01","8456 - Maquinas herramienta que trabajen por arranque de cualquier materia mediante laser u otros haces de luz o de fotones, por ultrasonido, electroerosion, procesos electroquimicos, haces de electrones, haces ionicos o chorro de plasma.","1928"
"2018-03-01","8457 - Centros de mecanizado, maquinas de puesto fijo y maquinas de puestos multiples, para trabajar metal.","887"
"2018-03-01","8458 - Tornos (incluidos los centros de torneado) que trabajen por arranque de metal.","1104"
"2018-03-01","8459 - Maquinas (incluidas las unidades de mecanizado de correderas) de taladrar, escariar, fresar o roscar (incluso aterrajar), metal por arranque de materia, excepto los tornos (incluidos los centros de torneado) de la partida n: 84.58.","1173"
"2018-03-01","8460 - Maquinas de desbarbar, afilar, amolar, rectificar, lapear (bruqir), pulir o hacer otras operaciones de acabado, para metal o cermets, mediante muelas, abrasivos o productos para pulir, excepto las maquinas para tallar o acabar engranajes de la partida n:","499"
"2018-03-01","8461 - Maquinas de cepillar, limar, mortajar, brochar, tallar o acabar engranajes, aserrar, trocear y demas maquinas herramienta que trabajen por arranque de metal o cermets, no expresadas ni comprendidas en otra parte.","747"
"2018-03-01","8462 - Maquinas (incluidas las prensas) de forjar o estampar, martillos pilon y otras maquinas de martillar, para trabajar metal; maquinas (incluidas las prensas) de enrollar, curvar, plegar, enderezar, aplanar, cizallar, punzonar o entallar, metal; prensas par","3702"
"2018-03-01","8463 - Las demas maquinas herramienta para trabajar metal o cermets, que no trabajen por arranque de materia.","910"
"2018-03-01","8464 - Maquinas herramienta para trabajar piedra, ceramica, hormigon, amianto cemento o materias minerales similares, o para trabajar el vidrio en frio.","642"
"2018-03-01","8465 - Maquinas herramienta (incluidas las de clavar, grapar, encolar o ensamblar de otro modo) para trabajar madera, corcho, hueso, caucho endurecido, plastico rigido o materias duras similares.","2660"
"2018-03-01","8466 - Partes y accesorios identificables como destinados, exclusiva o principalmente, a las maquinas de las partidas n: 84.56 a 84.65, incluidos los portapiezas y portautiles, dispositivo de roscar de apertura automatica, divisores y demas dispositivos especia","2519"
"2018-03-01","8467 - Herramientas neumaticas, hidraulicas o con motor incorporado que no sea electrico, de uso manual.","18111"
"2018-03-01","8468 - Maquinas y aparatos para soldar, aunque puedan cortar, excepto los de la partida n: 85.15; maquinas y aparatos de gas para el temple superficial.","46"
"2018-03-01","8470 - Maquinas de calcular y maquinas de bolsillo registradoras, reproductoras y visualizadoras de datos, con funcion de calculo; maquinas de contabilidad, de franquear, expedir boletos (tiques) y maquinas similares, con dispositivo de calculo incorporado; caj","6659"
"2018-03-01","8471 - Maquinas automaticas para tratamiento o procesamiento de datos y sus unidades; lectores magneticos u opticos, maquinas para registro de datos sobre soporte en forma codificada y maquinas para tratamiento o procesamiento de estos datos, no expresados ni c","63197"
"2018-03-01","8472 - Las demas maquinas y aparatos de oficina (por ejemplo: copiadoras hectograficas, mimeografos, maquinas de imprimir direcciones, distribuidores automaticos de billetes de banco, maquinas de clasificar, contar o encartuchar monedas, sacapuntas, perforadora","5060"
"2018-03-01","8473 - Partes y accesorios (excepto los estuches, fundas y similares) identificables como destinados, exclusiva o principalmente, a las maquinas o aparatos de las partidas n: 84.69 a 84.72.","9266"
"2018-03-01","8474 - Maquinas y aparatos de clasificar, cribar, separar, lavar, quebrantar, triturar, pulverizar, mezclar, amasar o sobar, tierra, piedra u otra materia mineral solida (incluidos el polvo y la pasta); maquinas de aglomerar, formar o moldear combustibles miner","13300"
"2018-03-01","8475 - Maquinas para montar lamparas, tubos o valvulas electricos o electronicos o lamparas de destello, que tengan envoltura de vidrio; maquinas para fabricar o trabajar en caliente el vidrio o sus manufacturas.","67"
"2018-03-01","8476 - Maquinas automaticas para la venta de productos (por ejemplo: sellos (estampillas), cigarrillos, alimentos, bebidas), incluidas las maquinas para cambiar moneda.","279"
"2018-03-01","8477 - Maquinas y aparatos para trabajar caucho o plastico o para fabricar productos de estas materias, no expresados ni comprendidos en otra parte de este capitulo.","8317"
"2018-03-01","8478 - Maquinas y aparatos para preparar o elaborar tabaco, no expresados ni comprendidos en otra parte de este capitulo.","226"
"2018-03-01","8479 - Maquinas y aparatos mecanicos con funcion propia, no expresados ni comprendidos en otra parte de este capitulo.","21156"
"2018-03-01","8480 - Cajas de fundicion; placas de fondo para moldes; modelos para moldes; moldes para metal (excepto las lingoteras), carburos metalicos, vidrio, materia mineral, caucho o plastico.","6278"
"2018-03-01","8481 - Articulos de griferia y organos similares para tuberias, calderas, depositos, cubas o continentes similares, incluidas las valvulas reductoras de presion y las valvulas termostaticas.","35747"
"2018-03-01","8482 - Rodamientos de bolas, de rodillos o de agujas.","11102"
"2018-03-01","8483 - Arboles de transmision (incluidos los de levas y los cigueqales) y manivelas; cajas de cojinetes y cojinetes; engranajes y ruedas de friccion; husillos fileteados de bolas o rodillos; reductores, multiplicadores y variadores de velocidad, incluidos los c","25950"
"2018-03-01","8484 - Juntas metaloplasticas; surtidos de juntas de distinta composicion presentados en bolsitas, sobres o envases analogos; juntas mecanicas de estanqueidad.","3300"
"2018-03-01","8486 - Maq. y apar. p/fabricacion de semiconductores en forma de monocristales periformes u obleas(wafers), dispositivos semiconductores, circuitos integrados o dispositivos de visualizacion (display)p/pantalla plana; maq y apar de la nota 9C de este cap, partes","0"
"2018-03-01","8487 - Partes de maquinas o aparatos, n.c.o.p. del capitulo 84 (excl. sin conexiones electricas, partes aisladas electricamente, bobinados, contactos ni otras caracteristicas eléctricas)","1627"
"2018-03-01","8501 - Motores y generadores, electricos, excepto los grupos electrogenos.","17225"
"2018-03-01","8502 - Grupos electrogenos y convertidores rotativos electricos.","4858"
"2018-03-01","8503 - Partes identificables como destinadas, exclusiva o principalmente, a las maquinas de las partidas 85.01 u 85.02.","96424"
"2018-03-01","8504 - Transformadores electricos, convertidores electricos estaticos (por ejemplo:rectificadores) y bobinas de reactancia (autoinduccion).","20145"
"2018-03-01","8505 - Electroimanes; imanes permanentes y articulos destinados a ser imantados permanentemente; platos, mandriles y dispositivos magneticos o electromagneticos similares, de sujecion; acoplamientos, embragues, variadores de velocidad y frenos, electromagnetico","1050"
"2018-03-01","8506 - Pilas y baterias de pilas, electricas.","3605"
"2018-03-01","8507 - Acumuladores electricos, incluidos sus separadores, aunque sean cuadrados o rectangulares.","19571"
"2018-03-01","8508 - Herramientas electromecanicas con motor electrico incorporado, de uso manual.","1994"
"2018-03-01","8509 - Aparatos electromecanicos con motor electrico incorporado, de uso domestico.","5578"
"2018-03-01","8510 - Afeitadoras, maquinas de cortar el pelo o esquilar y aparatos de depilar, con motor electrico incorporado.","3084"
"2018-03-01","8511 - Aparatos y dispositivos electricos de encendido o de arranque, para motores de encendido por chispa o por compresion (por ejemplo: magnetos, dinamomagnetos, bobinas de encendido, bujias de encendido o calentamiento, motores de arranque); generadores (por","12809"
"2018-03-01","8512 - Aparatos electricos de alumbrado o seqalizacion (excepto los articulos de la partida n: 85.39), limpiaparabrisas, eliminadores de escarcha o vaho, electricos, del tipo de los utilizados en velocipedos o vehiculos automoviles.","19946"
"2018-03-01","8513 - Lamparas electricas portatiles concebidas para funcionar con su propia fuente de energia (por ejemplo: de pilas, acumuladores, electromagneticas), excepto los aparatos de alumbrado de la partida n: 85.12.","724"
"2018-03-01","8514 - Hornos electricos industriales o de laboratorio, incluidos los de induccion o perdidas dielectricas; los demas aparatos industriales o de laboratorio para tratamiento termico de materias por induccion o perdidas dielectricas.","1081"
"2018-03-01","8515 - Maquinas y aparatos para soldar (aunque puedan cortar), electricos (incluidos los de gas calentado electricamente), de laser u otros haces de luz o de fotones, ultrasonido, haces de electrones, impulsos magneticos o chorro de plasma; maquinas y aparatos","7783"
"2018-03-01","8516 - Calentadores electricos de agua de calentamiento instantaneo o acumulacion y calentadores electricos de inmersion; aparatos electricos para calefaccion de espacios o suelos; aparatos electrotermicos para el cuidado del cabello (por ejemplo: secadores, ri","20504"
"2018-03-01","8517 - Aparatos electricos de telefonia o telegrafia con hilos, incluidos los telefonos de auricular inalambrico, combinado con microfono y los aparatos de telecomunicacion por corriente portadora o telecomunicacion digital; videofonos.","189231"
"2018-03-01","8518 - Microfonos y sus soportes; altavoces (altoparlantes), incluso montados en sus cajas; auriculares, incluso combinados con microfono; amplificadores electricos de audiofrecuencia; equipos electricos para amplificacion de sonido.","11828"
"2018-03-01","8519 - Giradiscos, tocadiscos, tocacasetes y demas reproductores de sonido, sin dispositivo de grabacion de sonido incorporado.","2260"
"2018-03-01","8521 - Aparatos de grabacion o reproduccion de imagen y sonido (videos), incluso con receptor de seqales de imagen y sonido incorporado.","1229"
"2018-03-01","8522 - Partes y accesorios identificables como destinados, exclusiva o principamente, a los aparatos de las partidas n: 85.19 a 85.21.","72"
"2018-03-01","8523 - Soportes preparados para grabar sonido o grabaciones analogas, sin grabar, excepto los productos del capitulo 37.","11674"
"2018-03-01","8525 - Aparatos emisores de radiotelefonia, radiotelegrafia, radiodifusion o television, incluso con aparato receptor o de grabacion o reproduccion de sonido, incorporados; camaras de television; videocamaras, incluidas las de imagen fija.","13181"
"2018-03-01","8526 - Aparatos de radar, de radionavegacion o radiotelemando.","3318"
"2018-03-01","8527 - Aparatos receptores de radiotelefonia, radiotelegrafia o radiodifusion, incluso combinados en la misma envoltura con grabador o reproductor de sonido o con reloj.","13463"
"2018-03-01","8528 - Aparatos receptores de television, incluso con aparato receptor de radiodifusion o de grabacion o reproduccion de sonido o imagen incoporados; videomonitores y videoproyectores.","25711"
"2018-03-01","8529 - Partes identificables como destinadas, exclusiva o principalmente, a los aparatos de las partidas n: 85.25 a 85.28.","97538"
"2018-03-01","8530 - Aparatos electricos de seqalizacion (excepto los de transmision de mensajes), seguridad, control o mando, para vias ferreas o similares, carreteras, vias fluviales, areas o parques de estacionamiento, instalaciones portuarias o aeropuertos (excepto los d","767"
